zip_code,state_code,pop_total,median_household_income,pct_edu_hs,pct_edu_somecollege_under1yr,pct_edu_somecollege_1plusyrs,pct_edu_attain_assoc,pct_edu_attain_bach,pct_edu_attain_master,pct_edu_attain_prof,pct_edu_attain_doct,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces,pct_otherrace
61734,IL,2891,59735,33.0557,10.4633,15.3566,8.9016,17.4388,4.5289,0.5206,0.4164,92.321,1.0031,0,4.7734,0.7956,0,1.1069,0
61735,IL,527,76250,46.1538,5.8974,10.5128,5.641,17.6923,2.8205,2.5641,0,97.5332,0,0,0,0,0,2.0873,0.3795
61736,IL,1760,81000,21.2712,8.6441,12.4576,7.8814,26.9492,5.4237,1.4407,6.6949,91.9886,0.7386,0.1136,5.1705,0,0,1.9886,0
61737,IL,635,63438,37.6658,7.6923,13.5279,6.8966,14.0584,4.244,0.5305,0,97.6378,0.315,0.9449,0,0,0,1.1024,0
61738,IL,4560,65926,30.1056,6.9014,13.662,11.338,21.6197,3.8028,0.9859,0.4225,91.7982,1.864,1.4035,1.3377,0.1535,0,3.443,0
61739,IL,4799,49031,38.1242,7.6825,17.1895,7.4584,8.6428,7.2983,0.8323,1.0243,94.1655,0,0.5001,5.3344,0,0,0,0
61740,IL,1669,54792,38.7672,10.0568,13.0576,8.1914,11.7599,4.704,0.8921,0.5677,93.4691,0.3595,0.4194,4.0743,0,0,1.6777,0
61741,IL,1593,57448,42.2607,8.1466,13.5438,6.4155,10.4888,1.6293,0,0,94.8525,0,0,3.4526,0.6905,0,1.0044,0
61742,IL,1249,91429,25.2196,5.7716,18.3187,11.9197,21.33,12.9235,1.5056,0.5019,97.0376,0,1.4412,1.5212,0,0,0,0
61743,IL,208,64844,23.871,12.2581,12.9032,9.6774,21.9355,1.2903,0,0,92.7885,0,0,4.3269,0,0,2.8846,0
61744,IL,1863,70764,24.9424,7.0606,18.3423,10.284,21.0284,5.6025,1.8419,0.7675,95.4375,0.9125,0.161,1.3419,0.5368,0,1.6103,0
61745,IL,4364,80586,25.831,6.3019,14.6814,6.7867,29.1551,7.0637,1.5928,1.0042,93.1714,0.802,0.1146,2.9789,0,0.275,2.6581,0
61747,IL,1348,65865,31.6821,8.8751,16.7183,11.8679,11.9711,3.9216,0.516,0.2064,98.8131,0.2226,0,0.6677,0,0,0.2967,0
61748,IL,2764,83380,23.4497,10.9432,19.0724,3.8562,28.7129,9.3278,0.469,0.8338,98.1187,0.398,0.1447,0.6512,0,0,0.3256,0.3618
61749,IL,501,53250,41.5,13.25,13,4,11,6,0.5,0,99.4012,0,0,0,0,0,0.5988,0
61750,IL,103,56650,50,0,13.8889,25,0,11.1111,0,0,100,0,0,0,0,0,0,0
61751,IL,128,63750,40.9091,0,38.6364,7.9545,0,0,0,0,100,0,0,0,0,0,0,0
61752,IL,4451,66194,31.6758,8.4598,10.2357,8.8796,25.3471,5.5215,0.7104,0.1292,97.9106,0.3145,0.1123,0.3819,0,0,1.1458,0.1348
61753,IL,3362,72315,29.9191,7.8167,15.858,7.6819,20.0359,6.1096,0.8535,0.4043,98.2153,0.5354,0.4759,0.5354,0.0595,0,0.1785,0
61754,IL,1089,70446,40.9488,8.6142,14.6067,6.6167,11.8602,2.9963,0,0.3745,98.8062,0,0,0.3673,0.0918,0,0.7346,0
61755,IL,4772,72695,25.4545,6.8652,14.6395,11.1599,25.9248,7.5862,0.9718,0.4075,98.093,0.4191,0,1.1735,0.3143,0,0,0
61756,IL,2426,60709,35.8308,11.8429,12.9909,8.3988,13.3535,2.6586,0.2417,0.1813,89.3652,0.2473,0.2061,0.9068,0,0,9.2745,0
61759,IL,1813,64375,25.7305,6.6558,15.9091,6.1688,25.2435,4.2208,0.2435,0.6494,98.0143,0,0,1.2135,0.3309,0,0.4413,0
61760,IL,2512,62568,39.6081,7.5416,14.0736,12.7672,11.5796,4.5131,0.5938,0.2969,97.5717,0,0,1.1943,0,0,1.2341,0
61761,IL,54812,54647,18.0867,5.1649,11.7791,8.0943,32.6419,11.9824,1.8827,3.6733,78.5375,9.1805,4.1688,5.7159,0.239,0.0474,1.8846,0.2262
61764,IL,14714,50226,33.1006,7.4074,16.0074,8.0085,9.4047,3.2868,1.3671,0.2036,86.1017,7.537,0.367,4.2816,0,0,1.7127,0
61769,IL,553,54583,41.7323,8.399,11.2861,8.399,8.1365,0,0,0,89.1501,0,0.7233,6.8716,0,0,3.255,0
61770,IL,1115,58667,38.342,8.8083,14.7668,6.7358,14.8964,7.2539,0.9067,0,96.861,0.4484,0,2.2422,0,0,0.4484,0
61771,IL,933,67250,33.4385,5.0473,13.7224,11.8297,16.877,2.8391,1.4196,2.6814,96.9989,0,0.1072,2.1436,0,0,0.7503,0
61772,IL,291,58977,23.4146,14.6341,15.122,5.3659,9.7561,0,0,0,100,0,0,0,0,0,0,0
61773,IL,507,48194,41.0714,5.6548,17.5595,4.1667,13.6905,2.9762,0.2976,0,97.8304,0.789,0,0.5917,0,0,0.789,0
61774,IL,1002,67898,28.3804,6.5379,13.8187,9.0639,19.7623,4.9034,0,0,94.012,0,1.2974,1.2974,0.2994,0,3.0938,0
61775,IL,351,63750,35.3712,10.4803,9.1703,11.7904,8.2969,3.0568,0,0,94.5869,0,0,5.1282,0,0,0,0.2849
61776,IL,1389,72647,39.6794,6.012,9.8196,3.8076,20.0401,9.519,0.7014,0,99.1361,0,0.144,0,0,0,0.7199,0
61777,IL,734,47583,40.1079,7.1942,15.6475,14.2086,9.8921,3.0576,0.7194,0,96.3215,0,0,0.545,0,0,3.1335,0
61778,IL,820,53269,46.587,5.1195,9.5563,8.0205,10.9215,1.0239,0,0,98.7805,0,0,0,0,0,1.2195,0
61801,IL,31558,29074,14.0337,3.5982,9.7253,6.0334,23.7512,20.2076,3.6997,11.6922,54.2145,14.6936,22.1307,5.3742,0.2535,0.1901,3.1434,0
61802,IL,18537,45161,21.7478,8.867,14.0721,7.3159,18.6056,10.1863,0.8795,3.7339,67.4327,17.3113,5.7183,6.22,0.2913,0,2.8645,0.1618
61810,IL,322,59063,43.3071,6.2992,15.748,11.4173,7.874,2.7559,0,0,96.5839,1.2422,0,1.5528,0,0,0,0.6211
61811,IL,545,50972,34.0845,10.9859,9.8592,11.5493,7.8873,0,3.0986,0,96.8807,0,1.1009,0,0.9174,0,1.1009,0
61812,IL,418,60893,40.5109,10.9489,12.7737,4.7445,4.3796,1.8248,1.4599,1.0949,94.0191,0,0,5.9809,0,0,0,0
61813,IL,1908,47969,38.1159,9.7826,13.3333,8.6957,11.1594,2.971,0.3623,0.2174,94.6017,0.9434,0.2096,0.4717,0,0,3.7736,0
61814,IL,1289,67670,30.6273,8.9791,15.7442,15.0062,9.8401,3.444,0,0,86.5012,0,0,10.0078,0,0,3.4911,0
61815,IL,257,54875,34.0909,5.1136,14.2045,15.9091,18.75,0.5682,0,0,85.9922,0,0,9.7276,0,0,4.2802,0
61816,IL,462,56875,43.5976,8.8415,15.5488,4.2683,13.4146,2.1341,1.5244,1.8293,96.1039,0,0.6494,3.2468,0,0,0,0
61817,IL,2655,56587,20.5275,10.0344,14.6216,13.1881,22.7638,5.0459,0.4587,0.4014,97.0998,0.1883,0,2.7119,0,0,0,0
61818,IL,1667,58370,33.5277,4.7619,16.9096,14.4801,12.3421,4.8591,0,0,95.6809,0.24,0,0.18,0.4799,0,3.4193,0
61820,IL,36455,24045,15.1152,5.2247,16.2182,5.1055,22.8591,17.1872,3.2794,6.8495,60.5925,14.234,14.7469,7.5929,0.1344,0,2.307,0.3923
61821,IL,30784,53475,18.2542,5.6576,14.8719,7.4807,25.1555,13.8591,2.6898,5.0075,65.1995,20.9784,4.629,5.5061,0,0,3.0893,0.5977
61822,IL,25105,80000,11.4543,4.3386,11.4197,8.3429,28.4109,17.7979,5.2604,8.5619,67.142,9.3766,17.7216,3.6566,0.1235,0,1.908,0.0717
61830,IL,289,53750,36.8644,6.7797,16.1017,8.8983,13.9831,5.5085,0,0,93.4256,1.7301,0,1.0381,0,0,3.8062,0
61831,IL,142,53194,33.0709,9.4488,11.811,18.1102,12.5984,7.874,0,0,88.7324,0,9.8592,0,0,0,1.4085,0
61832,IL,35812,36245,30.6679,8.5234,13.3964,9.3961,9.6293,3.7714,0.661,0.121,64.6459,26.3906,1.6475,5.3697,0.0894,0.067,1.7285,0.0614
61833,IL,2275,43686,41.3982,10.8207,9.0578,12.3404,5.8359,1.8845,0,0,91.2088,0,0,6.2857,0,0,1.8901,0.6154
61834,IL,8492,61731,25.6888,7.8038,12.4861,15.3209,8.7434,3.663,0.1911,0.2548,81.3354,12.8238,0.5299,4.5101,0.1531,0,0.6477,0
61839,IL,681,47308,39.0519,6.0948,18.5102,9.4808,6.9977,2.0316,0,0.4515,92.9515,0,0,4.1116,0,0,2.9369,0
61840,IL,901,61675,43.1433,2.0031,14.3297,17.1032,14.0216,6.9337,0,1.0786,100,0,0,0,0,0,0,0
61841,IL,1375,56181,33.6049,9.9796,15.9878,9.165,10.7943,2.6477,0,0,98.6182,0.3636,0,0.6545,0,0,0.3636,0
61842,IL,2620,56111,26.1523,10.927,19.4718,9.5287,14.811,4.9715,0.3625,0.725,96.4885,0,0,0.458,0.1145,0.3053,2.6336,0
61843,IL,2326,61750,31.3205,9.4227,18.58,11.7452,14.3995,4.1141,0,0.7963,97.1625,0.3009,0.129,1.6767,0,0,0.7309,0
61844,IL,843,60000,40.2318,3.6424,17.7152,16.3907,7.1192,3.4768,0,0.3311,95.6109,0,0,2.0166,0.3559,0,2.0166,0
61845,IL,275,66406,20.3209,10.6952,30.4813,8.5561,8.5561,4.2781,4.2781,0,99.2727,0,0,0.7273,0,0,0,0
61846,IL,5007,39208,32.2266,7.952,16.2109,9.4587,9.9051,2.7902,0.865,0.1953,96.3251,1.3581,0.2596,1.458,0,0,0.5992,0
61847,IL,1149,66786,37.046,11.9855,15.0121,7.2639,13.3172,4.4794,0.4843,0,94.7781,2.4369,0,2.698,0.087,0,0,0
61848,IL,232,55750,45.8065,18.7097,8.3871,8.3871,0,0,0,0,100,0,0,0,0,0,0,0
61849,IL,1765,56944,30.3881,10.322,15.5244,11.4781,15.9372,5.1197,0,1.9818,98.1303,0,0.6232,0.7365,0.0567,0,0.4533,0
61850,IL,510,50250,47.5073,4.6921,12.0235,3.5191,12.9032,2.346,1.4663,0,99.2157,0.1961,0,0,0,0,0.5882,0
61851,IL,269,55625,32.8502,9.1787,14.4928,11.5942,17.8744,2.8986,0,0,98.8848,0,0,0,0,0,1.1152,0
61852,IL,246,43295,49.162,4.4693,3.352,7.2626,6.1453,2.7933,0,2.7933,97.561,0,0,2.439,0,0,0,0
61853,IL,13819,78333,17.5228,6.6425,15.0712,10.7868,24.8307,13.0283,3.4438,2.3582,92.0182,2.0262,0.4487,3.857,0.0941,0,1.5558,0
61854,IL,1211,57059,29.1391,6.0706,19.426,10.9272,14.5695,8.0574,0,0,92.2378,0,0.9909,4.7069,0,0,2.0644,0
61855,IL,157,NULL,24.359,0,5.1282,8.9744,23.0769,14.1026,0,0,100,0,0,0,0,0,0,0
61856,IL,7600,79702,26.8964,4.2892,12.3057,8.2225,27.4583,13.8977,1.9292,1.5359,97.7632,0.4474,0.7895,0.8947,0.0658,0,0.0395,0
61857,IL,194,38750,24.7934,12.3967,12.3967,17.3554,14.876,0.8264,0,0,100,0,0,0,0,0,0,0
61858,IL,2908,56494,36.5328,10.4799,16.5524,10.4799,12.4878,2.7424,0.7346,0.3918,88.6864,1.4099,0.3095,8.3906,0,0,1.2036,0
61859,IL,1267,74615,22.3502,8.1797,16.3594,15.4378,15.8986,8.1797,0,0.2304,96.8429,0,1.2628,0.7893,0.0789,0,1.026,0
61862,IL,518,68571,30.8123,9.5238,16.5266,16.2465,14.2857,1.9608,0,0,92.0849,0.7722,0.5792,3.0888,0,0,3.4749,0
61863,IL,683,71583,37.2093,9.0909,14.3763,13.9535,11.2051,2.3256,2.9598,0,83.1625,0.2928,0,14.0556,0,2.1962,0.2928,0
61864,IL,1750,78333,28.021,8.7566,14.711,17.6883,16.6375,8.056,1.3135,0.613,98.7429,0,0.1714,0.4571,0,0,0.6286,0
61865,IL,1334,53977,46.1802,6.7275,12.0867,13.455,7.6397,3.4208,0,0,97.0015,0.1499,0,1.6492,0,0,1.1994,0
61866,IL,14270,41674,29.4098,11.0757,17.0237,6.0278,11.201,4.2844,0.7862,0.6267,62.4317,19.8528,0.9881,11.5907,0.3644,0,4.7722,0
61870,IL,1234,48611,36.3636,9.0909,11.9678,12.8884,10.0115,6.3291,0.5754,0,97.6499,0,0,1.9449,0,0,0.4052,0
61871,IL,234,58929,41.6667,5.3571,18.4524,4.7619,16.6667,5.3571,0,0,98.7179,0,0,0,0,0,1.2821,0
61872,IL,1172,74615,34.0698,6.5116,18.8372,18.0233,8.3721,2.3256,0.1163,0,99.3174,0.256,0,0.256,0.0853,0,0.0853,0
61873,IL,6520,80682,23.2708,6.9664,20.2075,11.6107,18.8488,12.5988,1.6551,0.9634,96.3344,0.0153,0.6135,1.1503,0.1227,0,1.7638,0
61874,IL,7846,60610,12.415,6.1589,7.3829,7.7715,34.4278,16.5922,3.3612,7.3829,64.7973,7.1374,17.1043,6.4874,0,0,4.155,0.3186
61875,IL,849,87600,10.2564,9.707,9.8901,9.5238,34.0659,16.4835,5.6777,0,98.9399,0,1.0601,0,0,0,0,0
61876,IL,769,42167,40.675,6.2167,9.2362,12.0782,6.9272,1.2433,0,0,92.5878,0,0,7.4122,0,0,0,0
61877,IL,1842,61000,25.8562,10.1027,15.4966,16.7808,16.8664,4.6233,0.5137,1.2842,97.6656,1.3029,0.2172,0.8143,0,0,0,0
61878,IL,1396,52277,39.2573,6.7197,17.7719,7.4271,8.9302,9.3722,0.7073,0,96.7765,2.149,0.2865,0,0,0.2865,0.5014,0
61880,IL,3980,69078,21.6175,9.3906,19.4711,8.4707,23.1506,8.2407,2.0314,0,90.7286,0.8794,1.0804,7.0352,0,0,0.2764,0
61882,IL,713,53500,33.3981,7.5728,19.0291,9.9029,11.6505,4.2718,0.1942,0.5825,95.9327,0,0,0.7013,0,0.1403,3.2258,0
61883,IL,4279,41838,33.2617,12.6387,13.5696,10.3831,7.8052,3.9026,0,0,92.0308,1.1685,0.0701,1.6125,2.9446,0,2.1734,0
61884,IL,1222,81167,32.0904,6.2147,20.791,11.4124,16.8362,5.6497,0,2.1469,99.0998,0.1637,0,0.7365,0,0,0,0
61910,IL,4142,51120,26.2555,4.616,11.7799,7.0162,13.4047,1.6987,0,0.8493,75.4949,0.4587,0.0966,23.9498,0,0,0,0
61911,IL,5034,57098,21.1396,8.058,8.1929,4.1807,11.6993,4.0459,0.8092,0.5057,97.1196,0.2582,0,1.8673,0.4172,0,0.3377,0
61912,IL,1275,56250,28.464,14.6079,11.3856,9.7744,8.7003,7.841,0.8593,2.5779,98.2745,1.1765,0,0.2353,0,0,0.3137,0
61913,IL,1399,51250,38.343,10.501,14.8362,7.4181,7.6108,1.6378,1.4451,0,97.0693,0.143,0,1.2152,0,0,1.5726,0
61914,IL,1832,45526,36.9038,12.3534,17.2009,11.2588,9.3823,2.8147,0.3127,0,99.8362,0,0,0.1638,0,0,0,0
61917,IL,666,64000,34.7032,12.1005,10.7306,4.5662,15.2968,6.1644,0.4566,0,98.6486,0,0,0.4505,0,0,0.9009,0
61919,IL,965,50000,29.2717,13.5854,18.2073,10.5042,13.8655,2.9412,0,1.1204,99.171,0,0,0.829,0,0,0,0
61920,IL,25043,33190,20.5194,5.3979,13.9816,10.5164,18.9642,12.0565,1.0343,4.3862,86.3355,6.4729,2.1962,3.1186,0.3234,0.0719,1.4056,0.0759
61924,IL,2426,59167,32.6805,6.2675,16.9558,11.4717,12.6469,4.2529,0.7275,0.3917,97.8978,1.1542,0,0.4122,0,0,0.5359,0
61925,IL,572,58750,35.7143,3.8265,16.5816,10.2041,8.6735,9.949,0,3.5714,98.6014,0,0,1.3986,0,0,0,0
61928,IL,694,37083,41.1664,5.1458,18.6964,8.4048,5.3173,3.259,0,0,95.9654,1.2968,0,0.4323,0,0,2.3055,0
61929,IL,744,47019,33.7917,8.8409,18.8605,12.7701,9.4303,0.9823,0,0,95.5645,0,0,2.4194,0,0,2.0161,0
61930,IL,542,47321,30.7292,11.1979,17.1875,15.1042,3.6458,8.0729,0,0,95.0185,0.5535,0.1845,1.476,1.476,0,1.2915,0
61931,IL,1277,49107,25.7768,10.4718,14.0391,11.3924,8.4005,2.8769,1.1507,0,97.3375,0,0,2.6625,0,0,0,0
61932,IL,464,38281,31.4985,6.7278,15.2905,13.1498,14.9847,0.6116,0,0,96.1207,0.6466,0,0.8621,2.3707,0,0,0
61933,IL,941,36563,34.512,5.7992,19.0948,10.0424,8.7694,5.0919,0.9901,0,99.0436,0,0,0.4251,0,0,0.5313,0
61936,IL,161,63472,54.4715,7.3171,14.6341,6.5041,0,0,0,0,96.8944,0,0,0,0,0,3.1056,0
61937,IL,2167,56667,37.8592,7.7586,11.2069,9.0517,8.6925,2.0115,0,1.4368,98.4772,0.2307,0,0,0,0,1.2921,0
61938,IL,21808,41581,27.2637,10.3966,16.8209,10.423,11.7052,4.5142,0.8857,0.7865,95.4008,1.2702,0.1467,1.5636,0.1788,0,1.339,0.1009
61940,IL,217,45938,43.0233,9.8837,12.2093,10.4651,0.5814,0,0,0,94.47,0,0,1.3825,4.1475,0,0,0
61941,IL,66,13696,54.5455,0,10.6061,0,0,0,0,0,100,0,0,0,0,0,0,0
61942,IL,1222,51750,34.0984,9.8361,16.8306,10.0546,11.0383,2.623,0.2186,0.3279,92.9624,1.5548,0.1637,0.7365,0.2455,0,4.3372,0
61943,IL,1646,50000,34.0034,9.464,9.2965,10.134,13.1491,4.5226,1.2563,0.335,96.4156,0,0,3.5844,0,0,0,0
61944,IL,12038,45341,27.4771,9.1668,11.1137,12.5275,12.7709,6.1537,0.3013,0.0811,98.0146,0.3489,0.515,0.9719,0,0,0.1495,0
61949,IL,133,49583,25,9.8214,18.75,20.5357,12.5,0,0,0,100,0,0,0,0,0,0,0
61951,IL,8125,48324,24.1622,9.6937,13.4955,10.7928,13.2432,5.0811,1.2432,0.1982,96.2708,0.6031,0.2215,1.7108,0.1231,0,1.0708,0
61953,IL,6241,53400,33.8659,5.3014,15.0085,9.0777,18.5669,3.8489,0.1937,0.2179,93.719,0.0641,1.8106,3.3648,0.1602,0,0.8813,0
61955,IL,229,45536,42.2819,4.698,4.0268,6.0403,7.3826,0,0,0,93.8865,1.31,0,0,0,0,4.8035,0
61956,IL,2551,51500,30.2363,12.5671,17.1858,7.0354,15.5209,4.3502,1.3963,0.1611,92.8263,0,0.8624,3.528,1.0976,0,0.4312,1.2544
61957,IL,2211,51750,35.5955,9.5808,15.3693,11.2442,9.7804,1.9295,0,0,97.2411,0,0,2.0353,0,0,0.7237,0
62001,IL,1625,70096,36.1041,7.2208,14.6096,13.686,17.4643,3.7783,0.1679,0.8396,99.1385,0.3692,0,0.4923,0,0,0,0
62002,IL,31742,40532,26.5981,9.173,18.5919,10.675,12.5525,5.2302,1.198,1.0684,71.0037,22.8782,0.3875,2.1423,0.2835,0,3.3048,0
62006,IL,621,69250,37.8505,3.972,10.0467,16.1215,18.9252,3.5047,0,0.2336,99.0338,0,0,0.4831,0,0,0.4831,0
62009,IL,1773,41397,30.4493,9.7338,17.97,7.4043,11.2313,3.411,1.4975,0.4992,96.1083,0,0.2256,3.0457,0,0,0.1692,0.4512
62010,IL,11576,61867,28.9451,8.1967,20.035,10.4117,12.5016,7.6086,0.7759,0.7133,94.67,0.9502,1.1489,1.4513,0,0,1.7795,0
62011,IL,195,43750,50.7353,5.1471,1.4706,11.7647,9.5588,2.2059,0,0,97.9487,0,0,0,2.0513,0,0,0
62012,IL,6518,69397,32.3666,8.4127,19.3491,11.2021,11.0914,5.1583,1.5718,0.7084,99.2022,0.046,0,0.6137,0.046,0,0.0921,0
62013,IL,507,50417,42.2274,2.7842,21.3457,10.4408,6.7285,1.3921,0.232,0,99.0138,0,0,0.789,0,0,0.1972,0
62014,IL,4147,60182,33.7724,10.3006,17.6967,5.2009,11.5164,4.4917,0.1351,0.6079,95.6595,0,0,0.9887,0,0,3.3518,0
62015,IL,462,44583,46.7456,13.3136,13.9053,4.4379,6.8047,10.355,0.5917,0,93.7229,0,0,3.2468,0,2.381,0.6494,0
62016,IL,3654,47649,35.7661,9.3619,15.7432,10.47,10.8139,2.6748,0.6114,0.5732,99.2611,0.4926,0,0,0,0,0.2463,0
62017,IL,903,37143,36.5607,11.1272,15.1734,6.7919,5.0578,1.5896,0,0,97.5637,0,1.1074,0,0.3322,0,0.9967,0
62018,IL,3286,40038,33.5043,7.906,10.1709,5.3419,4.5299,0.5983,0.3846,0,91.7833,4.9604,0,1.6738,0,0,1.5825,0
62019,IL,385,43182,38.3481,2.9499,12.0944,4.1298,2.6549,2.0649,0,0,98.961,0,1.039,0,0,0,0,0
62021,IL,932,83125,22.8947,11.9737,20.6579,10.1316,19.3421,6.0526,2.5,0,98.7124,0,0,1.2876,0,0,0,0
62022,IL,846,55737,31.7007,8.2993,15.5102,17.551,2.8571,4.3537,0,0,94.0898,0,0,0,2.9551,0,2.9551,0
62023,IL,134,48750,32.5,6.25,21.25,10,13.75,1.25,0,5,91.791,0,2.9851,0,0,0,5.2239,0
62024,IL,9695,47958,29.375,11.6051,12.3864,13.054,13.7216,2.8835,0,0.5824,95.3584,0.7427,1.1655,1.3306,0,0,1.1037,0.2991
62025,IL,34151,71580,19.2834,6.0783,14.9578,8.496,26.3618,13.6178,2.908,2.141,86.2434,7.6337,1.9062,2.2225,0.2167,0.1083,1.6076,0.0615
62027,IL,462,62692,32.6316,14.4737,16.3158,16.3158,2.1053,0,0,1.3158,99.3506,0,0,0,0,0,0.6494,0
62028,IL,1340,71630,8.9431,4.6748,13.8211,10.1626,46.748,7.9268,1.0163,0.813,85.1493,2.0149,0.1493,0.597,0,1.5672,10.5224,0
62030,IL,161,30000,36.3636,2.2727,20.4545,3.4091,2.2727,0,0,0,100,0,0,0,0,0,0,0
62031,IL,987,46563,38.6243,10.0529,9.5238,4.3651,9.5238,2.6455,0.2646,1.9841,95.846,0,0,2.6342,0,0,1.5198,0
62032,IL,690,36250,39.6794,6.4128,13.2265,18.0361,5.2104,3.4068,0,0,99.2754,0,0.7246,0,0,0,0,0
62033,IL,4639,46838,36.8299,7.4761,14.0249,10.9244,9.5335,3.3903,0.8983,0.3767,95.9043,0.0647,1.9832,0.8191,0,0,1.2287,0
62034,IL,13662,78669,15.2442,5.1168,11.9214,10.2654,31.189,13.7155,2.7282,3.6306,83.0113,8.9226,1.3907,4.3185,0,0.1976,2.1593,0
62035,IL,16238,61333,26.0433,11.2101,20.22,11.0442,15.2872,5.4391,1.5715,0.5326,90.1527,6.3986,0.3572,1.7613,0.0493,0,1.2502,0.0308
62036,IL,767,60313,41.6084,5.4196,11.7133,6.8182,12.9371,11.3636,0,0.6993,100,0,0,0,0,0,0,0
62037,IL,2125,51450,39.746,5.9048,16.4444,12.6984,6.5397,5.5873,0.8889,1.3333,93.8353,0.9412,2.6824,1.5059,0.5176,0,0.5176,0
62040,IL,42880,47893,32.2654,8.269,16.9616,8.7483,9.4344,3.7422,0.7353,0.3184,86.9893,5.07,0.7066,5.1376,0.2682,0.0583,1.7257,0.0443
62044,IL,2128,54313,35.6852,11.8046,9.3623,12.4152,9.905,3.5957,0.2714,0,99.906,0,0,0,0,0,0.094,0
62045,IL,443,42813,48.3384,5.7402,15.4079,11.4804,8.7613,3.6254,0,0,98.4199,0,0,1.3544,0,0,0.2257,0
62046,IL,900,76042,29.2683,4.7038,21.4286,13.4146,21.0801,7.4913,1.9164,0,97.6667,0.6667,1.6667,0,0,0,0,0
62047,IL,1603,53958,40.5085,6.1017,15,11.9492,5.5932,3.0508,0.678,0.5932,97.2551,0.3743,0.4367,1.8091,0,0,0.1248,0
62048,IL,1686,48250,37.9427,9.5278,13.9123,9.8651,6.0708,0.253,0,0,98.9917,0,0,0.1779,0,0,0.3559,0.4745
62049,IL,9493,49327,23.888,9.7132,15.3665,9.2144,6.6925,3.2839,0.3048,0.3603,70.8417,22.88,0.0316,3.4236,0.3582,0,2.465,0
62050,IL,412,33950,40,6.8966,12.069,6.2069,3.7931,0,0,0,100,0,0,0,0,0,0,0
62051,IL,857,47201,40.7855,4.5317,9.8187,9.9698,18.5801,2.8701,0.1511,0,99.7666,0.1167,0,0.1167,0,0,0,0
62052,IL,12502,48600,32.2083,8.0028,14.3006,13.5815,11.3547,5.8455,0.5335,0.3132,96.8325,0.136,0.4239,1.6077,0,0,0.9998,0
62053,IL,648,37500,34.3324,5.7221,23.9782,14.1689,4.9046,7.0845,0,0,98.1481,0,0,1.5432,0.3086,0,0,0
62054,IL,809,49583,25.3425,8.0479,16.0959,14.0411,9.9315,10.1027,0,0.5137,89.9876,0.2472,0.7417,3.9555,0,0,5.068,0
62056,IL,8776,42066,28.8923,10.3454,14.7524,8.1504,10.8899,4.7473,0.7487,1.5824,97.5729,0.7065,0.3418,1.1281,0.1823,0,0.0684,0
62058,IL,790,41731,39.3333,9.8333,17.1667,8.1667,8.6667,2.6667,0,0,97.0886,0,0.1266,1.3924,1.3924,0,0,0
62059,IL,726,16667,31.4208,13.9344,7.6503,12.0219,10.3825,0,0,0.5464,0.6887,97.5207,0,0,0,0,1.7906,0
62060,IL,4671,24063,33.8983,9.4979,19.6994,4.6051,3.3259,1.0233,0,0.6076,32.1559,63.07,0.8135,2.5476,0.2141,0,1.1989,0
62061,IL,1687,71013,24.196,3.9816,15.9265,14.9311,22.5881,10.0306,0.6891,0.1531,96.9769,0,0,2.5489,0,0,0.4742,0
62062,IL,8126,84615,23.2018,9.1064,12.1647,9.0381,26.243,12.6602,1.1276,1.794,88.3091,4.1595,1.4275,3.2857,1.4398,0,1.3783,0
62063,IL,1225,57099,26.2603,10.3165,19.8124,8.3236,15.2403,7.034,0.1172,1.4068,99.5102,0,0,0,0,0.1633,0.3265,0
62065,IL,82,NULL,16.2791,9.3023,0,0,11.6279,62.7907,0,0,60.9756,0,0,0,0,0,39.0244,0
62067,IL,2552,59567,23.8789,8.296,22.4215,13.1726,15.2466,9.9776,1.009,0,97.2571,0,0.6661,0,0,0,2.0768,0
62069,IL,3053,52301,34.7431,9.5043,15.6889,5.8208,11.5962,2.3192,0.1364,0.3183,98.8208,0.0328,0.0655,0.6223,0,0,0.4586,0
62070,IL,22,NULL,36.3636,0,18.1818,45.4545,0,0,0,0,81.8182,0,0,0,0,0,18.1818,0
62074,IL,1470,78981,20.3108,17.2031,18.6459,10.3219,18.424,6.5483,0,0,98.7755,0.6122,0,0.4082,0.068,0,0.1361,0
62075,IL,3384,47019,41.4261,6.0367,11.7673,10.6737,8.2677,5.7305,0.2625,0.35,97.4586,1.3593,0,0.2364,0,0,0.9456,0
62076,IL,113,45556,57.1429,4.7619,4.7619,4.7619,4.7619,5.9524,4.7619,0,99.115,0.885,0,0,0,0,0,0
62077,IL,284,40000,42.623,6.0109,18.5792,16.3934,2.7322,0,0,0,98.5915,0,0,1.4085,0,0,0,0
62078,IL,100,26875,32.8571,10,20,4.2857,2.8571,0,0,0,88,0,0,11,0,0,1,0
62079,IL,300,NULL,32.5967,8.2873,20.9945,19.8895,9.3923,0,0,0,100,0,0,0,0,0,0,0
62080,IL,2809,42647,42.8942,7.1058,10.6846,10.2697,7.1058,1.7116,0,0,97.864,1.2104,0,0,0.4628,0,0.4628,0
62081,IL,355,41875,38.9121,5.8577,6.2762,6.2762,18.8285,6.6946,3.7657,0,98.3099,0,0,1.1268,0,0,0.5634,0
