school_id,school_name,street_address,city,state_code,zip_code,locale_code,pct_proficient_math,pct_proficient_reading,pct_white,pct_black,pct_asian,pct_hispanic,pct_amerindian,pct_nativehawaii,pct_tworaces
270543000204,BERTHA SECONDARY,310 CENTRAL AVE S,BERTHA,MN,56437,43,44.5,44.485713,94.6341,1.4634,0.9756,2.439,0,0,0.4878
270546000206,BIG LAKE SENIOR HIGH,501 MINNESOTA AVE,BIG LAKE,MN,55309,31,56.999999,47.000001,89.0144,3.4908,1.54,4.0041,1.1294,0,0.8214
270566000147,BOLD SENIOR HIGH,701 S 9TH ST,OLIVIA,MN,56277,43,34.499998,34.508476,83.8323,0.8982,0,13.1737,0,0,2.0958
270573000213,BLACKDUCK SECONDARY,156 1ST ST NE,BLACKDUCK,MN,56630,43,34.5,64.512197,82.0339,2.0339,0.339,1.0169,7.7966,0,6.7797
270576000215,BLOOMING PRAIRIE SECONDARY,202 4TH AVE NW,BLOOMING PRAIRIE,MN,55917,43,34.484849,64.491524,87.2054,0.6734,1.0101,10.4377,0,0,0.6734
270579000219,JEFFERSON SENIOR HIGH,4001 W 102ND ST,BLOOMINGTON,MN,55437,13,65.999999,79,72.9483,10.152,9.0578,5.2888,0.4863,0.1216,1.9453
270579000220,KENNEDY SENIOR HIGH,9701 NICOLLET AVE S,BLOOMINGTON,MN,55420,13,50,50.999999,41.977,21.3947,11.1036,22.0041,0.9479,0.2031,2.3697
270606000247,BRAHAM AREA SECONDARY,531 ELMHURST AVE S,BRAHAM,MN,55006,42,41.999999,54.509433,95.6989,0.5376,0.2688,0.8065,0.2688,0,2.4194
270609000249,BRAINERD SENIOR HIGH,702 S 5TH ST,BRAINERD,MN,56401,33,48,56.999999,93.2485,1.5495,1.0515,1.1621,0.8854,0.0553,2.0476
270615000265,BRECKENRIDGE SENIOR HIGH,710 N 13TH ST,BRECKENRIDGE,MN,56520,32,56.999999,46.999999,90.9449,0.7874,0,3.937,0.7874,0,3.5433
270630000278,BROWERVILLE SECONDARY,620 PARK AVE N,BROWERVILLE,MN,56438,42,24.487805,34.516128,94.5455,0,1.8182,1.8182,0,0,1.8182
270720000285,BUFFALO SENIOR HIGH,877 BISON BLVD,BUFFALO,MN,55313,31,50.999998,53.000001,92.1348,1.0674,1.0674,3.2022,0.4494,0.0562,2.0225
270729000292,BURNSVILLE SENIOR HIGH,600 E HWY 13,BURNSVILLE,MN,55337,21,41.000001,53.000002,59.0506,16.6927,8.8159,12.4152,0.5738,0.0522,2.3996
270732000305,BUTTERFIELD SECONDARY,440 HUBBARD AVE,BUTTERFIELD,MN,56120,42,30,25,55.9322,0,5.9322,38.1356,0,0,0
270735000307,BYRON SENIOR HIGH SCHOOL,1887 2ND AVE NW,BYRON,MN,55920,41,62.000002,77.000002,94.9533,1.4953,0.9346,1.8692,0.1869,0,0.5607
270738003188,CALEDONIA SENIOR HIGH,825 N WARRIOR AVE,CALEDONIA,MN,55921,41,54.500001,74.490199,96.1538,2.1368,0.8547,0,0,0,0.8547
270741000316,CAMBRIDGE-ISANTI HIGH SCHOOL,430 NW 8TH AVE,CAMBRIDGE,MN,55008,41,43.999999,52,91.2492,1.002,2.004,2.5384,1.002,0.0668,2.1376
270745000320,CAMPBELL-TINTAH SECONDARY,430 CONNECTICUT AVE,CAMPBELL,MN,56522,43,75,25,90.9091,0,0,9.0909,0,0,0
270747000322,CANBY SECONDARY,307 1ST ST W,CANBY,MN,56220,43,34.48936,54.485713,97.2973,0.3861,0,2.3166,0,0,0
270807000331,CASS LAKE-BENA SECONDARY,15308 STATE 371 NW,CASS LAKE,MN,56633,43,24.499999,44.5,7.4257,0.495,0,0,91.5842,0,0.495
270810000334,CENTENNIAL HIGH SCHOOL,4757 N RD,CIRCLE PINES,MN,55014,21,73.999998,64.999999,86.2588,2.8586,5.2658,3.1093,0.9027,0,1.6048
270819000343,CHASKA HIGH SCHOOL,545 PIONEER TR,CHASKA,MN,55318,21,56,72.000003,75.321,3.5663,4.0656,14.1227,0.4993,0,2.4251
270819004260,CHANHASSEN HIGH SCHOOL,2200 LYMAN BLVD,CHANHASSEN,MN,55317,21,72.000003,72.999998,91.8171,0.9627,3.4296,2.3466,0.1805,0.1203,1.1432
270822000348,CHATFIELD SECONDARY,205 UNION ST NE,CHATFIELD,MN,55923,32,57,61.999999,94.9875,1.2531,0,2.5063,0.5013,0.2506,0.5013
270891000357,CHISHOLM SECONDARY,301 4TH ST SW,CHISHOLM,MN,55719,33,44.512195,54.509802,93.4169,1.2539,0.3135,0.9404,1.8809,0,2.1944
270894000361,CHOKIO-ALBERTA SECONDARY,311 1ST ST WEST,CHOKIO,MN,56221,43,49.499998,25,96.2025,1.2658,0,1.2658,0,0,1.2658
270895500016,CITY ACADEMY,958 JESSIE ST,SAINT PAUL,MN,55101,11,10,25,7.7586,20.6897,58.6207,8.6207,0.8621,0,3.4483
270933000375,CLEVELAND SECONDARY,400 6TH ST,CLEVELAND,MN,56017,42,49.478261,54.500002,91.0448,0.995,1.4925,5.4726,0.4975,0,0.4975
270936000376,CLIMAX SECONDARY,111 E BROADWAY,CLIMAX,MN,56523,42,25,75,69.4737,0,0,28.4211,1.0526,0,1.0526
270942000382,CLOQUET SENIOR,1000 18TH ST,CLOQUET,MN,55720,31,56.999998,61.999999,75.5132,0.1466,0.8798,2.4927,10.7038,0,10.2639
270944000388,ROCORI SENIOR HIGH,534 5TH AVE N,COLD SPRING,MN,56320,31,62.000001,77.000003,92.5333,0.8,0.4,4.8,0.2667,0,1.2
270948002786,GREENWAY SENIOR HIGH,308 ROOSEVELT AVE,COLERAINE,MN,55722,41,41.999999,52.000001,83,0,0,0.3333,11,0,5.6667
270951000396,COLUMBIA HEIGHTS SENIOR HIGH,1400 49TH AVE NE,COLUMBIA HEIGHTS,MN,55421,21,31.999999,41.999999,22.5287,39.0805,5.7471,27.4713,1.4943,0,3.6782
270954000404,COMFREY SECONDARY,305 OCHRE ST,COMFREY,MN,56019,43,25,25,97.0149,0,0,1.4925,0,0,1.4925
270969000409,CROMWELL-WRIGHT SECONDARY,5624 HWY 210,CROMWELL,MN,55726,43,69.499998,69.517241,93.8776,1.3605,2.0408,0.6803,2.0408,0,0
270972000412,CROOKSTON SECONDARY,402 FISHER AVE,CROOKSTON,MN,56716,32,37.000001,52,82.5726,1.6598,0.8299,13.9004,0.2075,0,0.8299
270975000417,CROSBY-IRONTON SECONDARY,711 POPLAR ST,CROSBY,MN,56441,33,41.999999,67,93.9806,1.3592,1.3592,0.5825,1.165,0,1.5534
271006000428,DASSEL-COKATO SENIOR HIGH,4852 REARDON AVE SW STE 1600,COKATO,MN,55321,41,62,72,96.4179,0.7463,0.7463,1.791,0,0,0.2985
271009000430,DAWSON-BOYD SECONDARY,848 CHESTNUT ST,DAWSON,MN,56232,43,54.499998,74.515152,90.1575,1.1811,2.7559,2.3622,0,0,3.5433
271017000438,DELANO SENIOR HIGH,700 ELM AVE E,DELANO,MN,55328,31,62.000002,72.000002,94.6164,1.0767,1.7497,1.4805,0.2692,0.1346,0.6729
271023000442,DETROIT LAKES SENIOR HIGH,1301 ROOSEVELT AVE,DETROIT LAKES,MN,56501,33,46.999998,52,82.4582,1.432,0.4773,0.9547,11.0979,0,3.58
271026000642,DILWORTH-GLYNDON-FELTON SENIOR HIGH,513 PARKE AVE S,GLYNDON,MN,56547,41,66.999998,52,91.6449,0,0,6.2663,0.2611,0,1.8277
271101000452,DOVER-EYOTA HIGH SCHOOL,615 S AVE SW,EYOTA,MN,55934,42,62.000001,57,97.5078,0,1.2461,0.9346,0.3115,0,0
271104000460,DENFELD HIGH SCHOOL,401 N 44TH AVE W,DULUTH,MN,55807,13,32,51.999998,75.5651,6.9968,2.6911,3.2293,6.3509,0,5.1668
271104000461,EAST HIGH SCHOOL,301 N 40TH AVE E,DULUTH,MN,55804,13,56.000001,66,89.6399,2.969,2.211,1.3266,1.7056,0,2.1478
271104004777,ACADEMIC EXCELLENCE ONLINE,215 N FIRST AVENUE EAST,DULUTH,MN,55802,13,NULL,NULL,83.3333,0,0,0,16.6667,0,0
271108500189,EAST CENTRAL SENIOR SECONDARY,61085 STATE HWY 23,FINLAYSON,MN,55735,43,44.5,64.48889,84.1121,4.0498,1.2461,4.3614,5.6075,0,0.6231
271113000496,EAST GRAND FORKS SENIOR HIGH,1420 4TH AVE NW,EAST GRAND FORKS,MN,56721,23,37,51.999998,86.5125,1.9268,0.1927,8.8632,0.578,0,1.9268
271119000502,EDEN VALLEY SECONDARY,298 BROOKS ST N,EDEN VALLEY,MN,55329,42,66.999998,61.999998,96.3855,0,0.241,2.4096,0.241,0.241,0.4819
271122000504,EDGERTON SECONDARY,423 1ST AVE W,EDGERTON,MN,56128,43,69.519997,30,88.4615,0,0.641,7.6923,1.2821,0,1.9231
271125000510,EDINA SENIOR HIGH,6754 VALLEY VIEW RD,EDINA,MN,55439,21,69,77.000004,81.2188,5.045,7.7922,4.3956,0.1499,0.05,1.3487
271137000518,ELK RIVER SENIOR HIGH,900 SCHOOL ST,ELK RIVER,MN,55330,21,61.999999,66.000001,90.2046,1.9219,1.6119,2.7898,0.496,0.062,2.9138
271137003361,ZIMMERMAN HIGH SCHOOL,25900 4TH ST W,ZIMMERMAN,MN,55398,31,57.000001,67.000002,93.4211,0.6579,1.3158,1.1513,0.6579,0.1645,2.6316
271137004161,ROGERS SENIOR HIGH,21000 141ST AVE,ROGERS,MN,55374,21,68,69.000001,88.9721,3.0633,2.1103,2.8591,0.5446,0,2.4506
271137004861,ONLINE 728,25900 4TH STREET W,ZIMMERMAN,MN,55398,31,75,75,80.9524,0,0,14.2857,0,0,4.7619
271146000526,ELLSWORTH SECONDARY,513 S BROADWAY,ELLSWORTH,MN,56129,43,NULL,25,98.6667,1.3333,0,0,0,0,0
271152000530,MEMORIAL HIGH SCHOOL,600 E HARVEY ST,ELY,MN,55731,33,54.500002,74.499999,88.8199,0,0,2.4845,3.1056,0,5.5901
271167000546,MINNETONKA SENIOR HIGH,18301 HWY 7,MINNETONKA,MN,55345,21,70.000002,81.000004,88.616,2.622,4.4142,3.0202,0.2655,0.0332,1.0289
271176000558,FARIBAULT SENIOR HIGH,330 9TH AVE SW,FARIBAULT,MN,55021,32,57,46.999998,68.2488,12.766,1.8822,15.7119,0.1637,0.0818,1.1457
271182000568,FARMINGTON HIGH SCHOOL,20655 FLAGSTAFF AVE,FARMINGTON,MN,55024,41,45.000001,57,86.4678,2.504,4.6351,4.9014,0.2131,0.0533,1.2254
271191000583,FERTILE-BELTRAMI SECONDARY,210 MILL ST S,FERTILE,MN,56540,43,34.512821,54.500002,94.5,0.5,0.5,2,2.5,0,0
271218000586,FISHER SECONDARY,313 PARK AVE,FISHER,MN,56723,42,49.478261,69.499999,89.4309,0,0,7.3171,0.813,0,2.439
271221000589,FLOODWOOD SECONDARY,115 W 4TH AVE,FLOODWOOD,MN,55736,43,10,25,97.0149,0.7463,0,0,2.2388,0,0
271224000591,FOLEY SENIOR HIGH,621 PENN ST,FOLEY,MN,56329,42,46.999999,57.000002,97.0534,0.3683,0,1.2891,0,0,1.2891
271227000595,FOREST LAKE SENIOR HIGH,6101 SCANDIA TR N,FOREST LAKE,MN,55025,31,58.000003,64.999998,91.7168,0.5344,3.006,2.8724,0.4008,0,1.4696
271230000602,FOSSTON SECONDARY,301 E 1ST ST,FOSSTON,MN,56542,43,44.500001,54.486486,92.0415,0.346,0.692,0.692,4.1522,0,2.0761
271236000606,FRAZEE SECONDARY,305 N LAKE ST,FRAZEE,MN,56544,42,52.000001,44.50909,86.9458,0.2463,1.2315,1.2315,6.4039,0,3.9409
271242000611,FRIDLEY SENIOR HIGH,6000 W MOORE LAKE DR,FRIDLEY,MN,55432,21,46.999999,52,51.1364,27.7778,7.0707,9.9747,1.0101,0,3.0303
271248000618,FULDA SECONDARY,410 COLLEGE AVE,FULDA,MN,56131,43,49.500001,64.500001,89.7849,2.6882,1.6129,5.3763,0,0,0.5376
271258000044,G.F.W. HIGH SCHOOL,N COTTONWOOD ST,WINTHROP,MN,55396,43,22,37.000001,80.5243,0.3745,0.3745,18.3521,0,0.3745,0
271290000648,GOODHUE SECONDARY,510 3RD AVE,GOODHUE,MN,55027,42,44.511626,54.489797,93.266,0,0.3367,6.0606,0,0,0.3367
271302000650,GOODRIDGE SECONDARY,OSMUND AVE,GOODRIDGE,MN,56725,43,25,30,96.2025,1.2658,0,2.5316,0,0,0
271304000155,GRANADA-HUNTLEY EAST CHAIN SEC.,300 REYNOLDS ST,GRANADA,MN,56039,42,29.999999,75,96.6292,0,0,2.2472,0,0,1.1236
271311000656,COOK COUNTY SENIOR HIGH,101 W 5TH ST,GRAND MARAIS,MN,55604,43,34.5,44.499998,75.1412,1.1299,0.565,0.565,18.6441,0.565,3.3898
271314004160,GRAND MEADOW SENIOR HIGH,710 4TH AVE NE,GRAND MEADOW,MN,55936,42,30,29.999999,91.8919,4.5045,0.9009,1.8018,0,0,0.9009
271317000934,BIGFORK SECONDARY,100 HUSKIE BLVD,BIGFORK,MN,56628,43,25,25,84.1121,1.8692,1.8692,3.7383,5.6075,0,2.8037
271317000935,GRAND RAPIDS SENIOR HIGH,800 CONIFER DR NW,GRAND RAPIDS,MN,55744,41,47.000001,57.000001,86.1232,1.301,1.1275,1.5611,4.4232,0.4337,5.0304
271338000689,HANCOCK SEC.,371 HANCOCK AVE,HANCOCK,MN,56244,42,49.478261,90.000002,93.4426,0,2.459,4.0984,0,0,0
271353000694,HASTINGS HIGH SCHOOL,200 GENERAL SIEBEN DR,HASTINGS,MN,55033,31,59.000002,62,92.7161,2.5187,1.0892,2.3826,0.5446,0,0.7488
271356000699,HAWLEY SECONDARY,714 JOSEPH ST,HAWLEY,MN,56549,42,54.500001,62,97.0852,0.4484,0,1.3453,0.2242,0,0.8969
271359000702,HAYFIELD SEC.,9 6TH AVE SE,HAYFIELD,MN,55940,42,34.490196,54.499999,91.3545,1.4409,0,5.4755,0.2882,0,1.4409
271368004530,HENDRICKS SENIOR HIGH,200 E LINCOLN,HENDRICKS,MN,56136,43,25,NULL,100,0,0,0,0,0,0
271386000712,HENNING SECONDARY,500 SCHOOL AVE,HENNING,MN,56551,43,64.499998,74.5,97.5248,0.495,1.9802,0,0,0,0
271389000714,HERMAN SECONDARY,504 LOIS AVE N,HERMAN,MN,56248,43,NULL,75,90.2439,2.439,0,2.439,2.439,0,2.439
271392000716,HERMANTOWN SENIOR HIGH,4335 HAWK CIRCLE DR,HERMANTOWN,MN,55811,41,56.999999,66.999999,93.0448,0.4637,2.3184,1.2365,0.6182,0,2.3184
271393000017,HERON LAKE-OKABENA SECONDARY,124 N MINNESOTA AVE,OKABENA,MN,56161,43,30,54.500002,90.2174,0,0.5435,8.6957,0,0,0.5435
271398001539,HIBBING HIGH,800 E 21ST ST,HIBBING,MN,55746,33,57,77.000003,92.3529,2.1569,0.9804,1.0784,1.4706,0,1.9608
271401000724,HILL CITY SENIOR HIGH,500 IONE AVE,HILL CITY,MN,55748,43,25,49.499998,95.7447,0,0,1.0638,3.1915,0,0
271404000727,HILLS-BEAVER CREEK SECONDARY,301 N SUMMIT AVE,HILLS,MN,56138,42,75,69.500001,96.4286,0,0,2.8571,0,0,0.7143
271407000729,HINCKLEY-FINLAYSON SECONDARY,201 MAIN ST E,HINCKLEY,MN,55037,43,34.500001,44.489794,81.5657,2.5253,0.7576,1.2626,12.3737,0,1.5152
271419000733,HOLDINGFORD SECONDARY,900 5TH ST,HOLDINGFORD,MN,56340,42,57.000001,62,98.3607,0,0,0.2049,0.2049,0,1.2295
271422000735,EDEN PRAIRIE SENIOR HIGH,17185 VALLEY VIEW RD,EDEN PRAIRIE,MN,55346,13,65.000001,65.999998,71.2466,9.7185,9.618,5.8311,0.3016,0,3.2842
271426000613,HOPKINS SENIOR HIGH,2400 LINDBERGH DR,MINNETONKA,MN,55305,21,50.999999,60.000001,61.6364,19.2121,6,9.2727,0.3636,0.1212,3.3939
271428000749,HOUSTON SECONDARY,306 W ELM ST,HOUSTON,MN,55943,42,44.499999,49.518518,92.2222,1.1111,1.6667,0.5556,0,0,4.4444
271497000756,HUTCHINSON SENIOR HIGH,1200 ROBERTS RD,HUTCHINSON,MN,55350,32,61.999999,62.000001,92.1634,1.3245,0.883,4.3046,0.3311,0,0.9934
271500000761,FALLS SECONDARY,1515 11TH ST,INTERNATIONAL FALLS,MN,56649,33,26.999999,67,88.5455,1.0909,0.3636,1.0909,7.8182,0.1818,0.9091
271503000767,SIMLEY SENIOR HIGH,2920 80TH ST E,INVER GROVE HEIGHTS,MN,55076,21,46.999998,51.999999,65.0808,7.8995,4.0395,18.4022,0.6284,0,3.9497
271551000770,ISLE SECONDARY,730 5TH AVE S,ISLE,MN,56342,43,NULL,49.478261,88.3598,0.5291,0.5291,2.1164,6.3492,0,2.1164
271575001625,JORDAN SECONDARY,600 SUNSET DR,JORDAN,MN,55352,31,52.000002,71.999998,88.7454,0.738,0.738,8.1181,0.5535,0,1.107
271698000784,KASSON-MANTORVILLE SENIOR HIGH,101 16TH ST NE,KASSON,MN,55944,31,57.000001,51.999998,93.038,0.7911,0.3165,5.3797,0,0,0.4747
271701000787,KELLIHER SECONDARY,345 4TH ST NW,KELLIHER,MN,56650,43,75,75,54.7826,0,0,0.8696,44.3478,0,0
271710000793,KENYON-WANAMINGO SENIOR HIGH,400 6TH ST,KENYON,MN,55946,43,51.999997,57.000001,92.3954,1.9011,0.3802,4.5627,0,0,0.7605
271712000023,KERKHOVEN SECONDARY,302 15TH ST N,KERKHOVEN,MN,56252,43,34.5,34.5,91.1392,0.4219,0.8439,7.173,0,0,0.4219
271722000797,KIMBALL SECONDARY,100 HWY 55 W,KIMBALL,MN,55353,42,34.500001,54.489363,95.3704,0.6173,0.3086,1.2346,0.3086,0,2.1605
271725000800,LA CRESCENT SENIOR HIGH,1301 LANCER BLVD,LA CRESCENT,MN,55947,22,56.999999,47.000001,93.9024,1.9512,1.7073,1.9512,0.2439,0,0.2439
271746000802,LAKE BENTON SECONDARY,101 GARFIELD ST,LAKE BENTON,MN,56149,43,NULL,NULL,0,0,100,0,0,0,0
271752000804,LINCOLN SECONDARY,300 S GARDEN,LAKE CITY,MN,55041,32,57.000001,47,92.4399,0.8591,1.2027,4.4674,0.3436,0,0.6873
271757000809,LAKE OF THE WOODS SECONDARY,236 15TH AVE SW,BAUDETTE,MN,56623,43,10,24.515152,87.2449,1.0204,1.0204,1.5306,2.0408,0,7.1429
271778000817,LAKEVILLE NORTH HIGH,19600 IPAVA AVE,LAKEVILLE,MN,55044,21,61,68.999998,87.4242,2.813,3.6404,3.3094,0.2758,0,2.5372
271778003515,LAKEVILLE SOUTH HIGH,21135 JACQUARD AVE,LAKEVILLE,MN,55044,41,61.000001,71,85.6989,2.7957,2.9032,5.2688,0.3763,0.0538,2.9032
271788000822,LANCASTER SECONDARY,401 CENTRAL AVE S,LANCASTER,MN,56735,43,30,75,95.0617,1.2346,0,2.4691,1.2346,0,0
271791000824,LANESBORO SECONDARY,100 KIRKWOOD ST E,LANESBORO,MN,55949,43,NULL,69.517241,95.5128,0,1.2821,1.9231,0,0,1.2821
271791004589,LANESBORO ONLINE,100 KIRKWOOD ST E,LANESBORO,MN,55949,43,NULL,NULL,0,0,0,0,100,0,0
271794000826,LAPORTE SECONDARY,315 MAIN ST W,LAPORTE,MN,56461,43,75,75,69.5238,3.8095,0.9524,3.8095,18.0952,0,3.8095
271806000832,LEROY SECONDARY,406 W MAIN ST,LEROY,MN,55951,43,30,49.499999,94.958,0,0,4.2017,0,0,0.8403
271807000047,LE SUEUR-HENDERSON HIGH SCHOOL,901 E FERRY ST,LE SUEUR,MN,56058,32,37,52.000002,81.8482,1.3201,1.3201,12.8713,0,0,2.6403
271809000836,LEWISTON-ALTURA SECONDARY,100 COUNTY RD 25,LEWISTON,MN,55952,42,46.999998,54.500001,94.6023,0.8523,0.8523,3.4091,0,0,0.2841
271821000839,LITCHFIELD SENIOR HIGH,901 N GILMAN AVE,LITCHFIELD,MN,55355,32,52.000001,57.000002,91.2959,0.7737,0.5803,6.7698,0.1934,0,0.3868
271824000964,LITTLE FALLS SENIOR HIGH,1001 SE 5TH AVE,LITTLE FALLS,MN,56345,32,42.000002,62.000001,93.7888,0.8696,1.2422,2.236,0.3727,0.2484,1.2422
271827000848,LITTLEFORK-BIG FALLS SECONDARY,700 MAIN ST,LITTLEFORK,MN,56653,43,49.478261,64.512197,97.8142,0.5464,0,0.5464,1.0929,0,0
271833000852,LUVERNE SENIOR HIGH,709 N KNISS,LUVERNE,MN,56156,41,51.999999,67,91.7333,0.8,1.6,4.5333,0,0,1.3333
271854000858,MABEL-CANTON SECONDARY,316 W FILLMORE AVE,MABEL,MN,55954,43,69.523811,75,95.4955,0.9009,0,1.8018,0.9009,0,0.9009
271857000860,MADELIA SECONDARY,320 BUCK AVE SE,MADELIA,MN,56062,42,34.5,49.5,62.3967,1.6529,0.8264,33.8843,0,0,1.2397
271857004463,EMINNESOTA ONLINE ACADEMY,320 BUCK AVE SE,MADELIA,MN,56062,42,NULL,NULL,92.8571,0,0,7.1429,0,0,0
271866000866,MAHNOMEN SECONDARY,209 1ST ST W,MAHNOMEN,MN,56557,43,34.5,24.500001,24.0602,0.3759,0,1.8797,26.3158,0,47.3684
271875000870,MAHTOMEDI SENIOR HIGH,8000 75TH ST N,MAHTOMEDI,MN,55115,21,82.000001,91.999996,90.5677,2.4454,2.2707,2.5328,0.3493,0,1.8341
271878000879,MANKATO EAST SENIOR HIGH,2600 HOFFMAN RD,MANKATO,MN,56001,13,46.999998,46.999999,75.1274,14.3731,3.16,6.3201,0.2039,0.1019,0.7136
271878000880,MANKATO WEST SENIOR HIGH,1351 S RIVERFRONT DR,MANKATO,MN,56001,13,56.999998,62.000001,86.0627,7.1429,2.1777,3.4843,0.5226,0,0.6098
271881000886,MAPLE LAKE SECONDARY,200 STATE HWY 55 E,MAPLE LAKE,MN,55358,42,47,67,97.2516,0.6342,0.6342,0.2114,0.2114,0.6342,0.4228
271892000897,GRYGLA SECONDARY,114 N FLADLAND AVE,GRYGLA,MN,56727,43,49.470587,75,97.4359,0,1.2821,1.2821,0,0,0
271894000892,MARSHALL HIGH SCHOOL,400 TIGER DR,MARSHALL,MN,56258,33,51.999999,52.000002,75.7463,6.592,5.3483,10.8209,0.2488,0,1.2438
271896000075,MARTIN COUNTY WEST SENIOR HIGH,16 W 5TH ST,SHERBURN,MN,56171,43,61.999999,74.499999,92.5651,0.7435,0,5.5762,0.7435,0,0.3717
271917000904,MCGREGOR SECONDARY,148 S 2ND ST,MCGREGOR,MN,55760,43,10,54.486486,79.0419,1.7964,0,1.7964,17.3653,0,0
271932000910,MEDFORD SECONDARY,750 2ND AVE SE,MEDFORD,MN,55049,42,24.5,51.999997,87.4667,0.8,0.8,9.0667,0.2667,0,1.6
272055000913,MELROSE SECONDARY,546 5TH AVE NE,MELROSE,MN,56352,41,77.000001,47,80.6,0.8,0,18.6,0,0,0
272058000916,MENAHGA SECONDARY,216 ASPEN AVE SE,MENAHGA,MN,56464,43,54.5,44.500001,98.6188,0,0,0.5525,0.2762,0,0.5525
272067000924,MILACA SECONDARY HIGH,500 HWY 23 W,MILACA,MN,56353,32,36.999999,46.999999,94.5946,0.235,0.7051,1.2926,1.2926,0,1.8801
272124000958,EDISON SENIOR HIGH,700 22ND AVE NE,MINNEAPOLIS,MN,55418,11,26.999999,26.999999,17.1958,49.0741,10.1852,18.9153,3.836,0,0.7937
272124000977,HENRY SENIOR HIGH,4320 NEWTON AVE N,MINNEAPOLIS,MN,55412,11,52.000002,32.000001,9.0156,44.6182,36.2466,8.0037,1.6559,0,0.46
272124001003,NORTH SENIOR HIGH,1500 JAMES AVE N,MINNEAPOLIS,MN,55411,11,NULL,NULL,6.1224,89.7959,4.0816,0,0,0,0
272124001026,ROOSEVELT SENIOR HIGH,4029 28TH AVE S,MINNEAPOLIS,MN,55406,11,17,21.999999,19.1176,32.5792,5.0905,38.2353,4.5249,0.1131,0.3394
272124001035,SOUTH SENIOR HIGH,3131 19TH AVE S,MINNEAPOLIS,MN,55407,11,24.5,26.999999,36.6348,33.8773,5.121,17.0512,6.6404,0.1125,0.5627
272124001037,SOUTHWEST SENIOR HIGH,3414 W 47TH ST,MINNEAPOLIS,MN,55410,11,44.50909,47,55.6522,26.6667,5.971,10.2029,1.1014,0,0.4058
272124001055,WASHBURN SENIOR HIGH,201 W 49TH ST,MINNEAPOLIS,MN,55419,11,41.999999,52.000001,48.4332,24.5913,4.6322,20.2997,1.4305,0.0681,0.545
272124003107,WELLSTONE INTERNATIONAL HIGH,4029 28TH AVE S,MINNEAPOLIS,MN,55406,11,5,5,0.8929,59.5238,1.4881,38.0952,0,0,0
272124004188,MINNEAPOLIS ON LINE LEARNING,3345 CHICAGO AVE S,MINNEAPOLIS,MN,55407,11,NULL,NULL,44.8276,27.5862,3.4483,13.7931,10.3448,0,0
272127001068,MINNEOTA SECONDARY,504 N MONROE ST,MINNEOTA,MN,56264,43,74.512193,64.500002,92.5081,0.3257,0,5.5375,0,0,1.6287
272132001072,MONTEVIDEO SENIOR HIGH,1501 WILLIAM AVE,MONTEVIDEO,MN,56265,33,47.000001,42,85.0427,1.2821,1.0684,8.547,0.641,0,3.4188
272139001079,MONTICELLO SENIOR HIGH,5225 SCHOOL BLVD,MONTICELLO,MN,55362,31,56.999998,66.999998,89.8277,1.6407,1.2305,5.9885,0.1641,0,1.1485
272142001084,MOORHEAD HIGH SCHOOL,2300 4TH AVE S,MOORHEAD,MN,56560,22,50.999998,59.999998,81.5094,3.5849,1.2579,5.9119,1.5094,0,6.2264
272145001094,MOOSE LAKE SECONDARY,413 BIRCH AVE,MOOSE LAKE,MN,55767,32,54.50909,64.510205,91.4826,0.9464,1.2618,1.5773,0.3155,0,4.4164
272148000944,MORA SECONDARY,400 MAPLE AVE E,MORA,MN,55051,33,52,56.999998,94.5455,1.1189,0.2797,2.6573,0.979,0,0.4196
272292001112,MOUND-WESTONKA HIGH SCHOOL,5905 SUNNYFIELD RD E,MINNETRISTA,MN,55364,41,72.000001,81.999999,89.7114,0.8783,1.5056,3.8896,0.1255,0.1255,3.7641
272295001118,IRONDALE SENIOR HIGH,2425 LONG LAKE RD,NEW BRIGHTON,MN,55112,21,56.000001,63.999999,63.4116,14.0297,8.9617,9.7033,0.618,0.1854,3.0902
272295001121,MOUNDS VIEW SENIOR HIGH,1900 LAKE VALENTINE RD,ARDEN HILLS,MN,55112,21,78.999998,79.000003,77.5216,3.5735,14.4092,2.3055,0.4611,0.1729,1.5562
272301001135,MOUNTAIN LAKE SECONDARY,450 12TH ST,MOUNTAIN LAKE,MN,56159,42,54.486486,54.499998,68.4647,1.2448,11.2033,18.2573,0,0,0.8299
272331001138,NASHWAUK SECONDARY,400 2ND ST,NASHWAUK,MN,55769,42,24.48718,44.499998,88.2591,1.6194,0.4049,0.8097,2.0243,0,6.8826
272337001140,NEVIS SECONDARY,210 PLEASANT ST,NEVIS,MN,56467,42,74.500002,64.5,88.6447,1.0989,1.0989,2.5641,3.2967,0,3.2967
272340001142,NEW LONDON-SPICER SR.,101 4TH AVE SW,NEW LONDON,MN,56273,33,71.999998,57,94.1799,1.0582,0,3.4392,0.2646,0,1.0582
272343001146,NEW PRAGUE SENIOR HIGH,221 12TH ST NE,NEW PRAGUE,MN,56071,32,67,71.000001,96.4744,0.9615,0.7212,1.5224,0.1603,0,0.1603
272349001153,NEW ULM HIGH SCHOOL,414 S PAYNE ST,NEW ULM,MN,56073,32,47,71.999998,93.9825,0.8753,1.6411,2.5164,0.1094,0,0.8753
